date,market_id,metric_name,wow_change_pct,direction,rolling_7d_value
2025-12-09,MX,sessions_per_user,14.56,increase,2.4412
2025-12-09,MX,store_visit_to_install_rate,13.72,increase,0.3337
2025-12-09,MX,subscription_conversion_rate,13.94,increase,0.0489
2025-12-09,MX,wau,14.71,increase,8908001.9183
2025-12-09,NG,avg_session_duration,15.24,increase,6.1684
2025-12-09,NG,avg_time_to_redemption,12.34,increase,23.3662
2025-12-09,NG,churn_rate,13.57,increase,0.209
2025-12-09,NG,d30_retention,13.89,increase,0.0552
2025-12-09,NG,d7_retention,13.49,increase,0.1656
2025-12-09,NG,dau,14.7,increase,1484417.4632
2025-12-09,NG,install_to_first_purchase_rate,13.76,increase,0.0171
2025-12-09,NG,loyalty_driven_purchases,14.69,increase,36660.5534
2025-12-09,NG,ltv_30d,13.31,increase,0.9629
2025-12-09,NG,offer_cost,12.82,increase,39228.5611
2025-12-09,NG,offer_ctr,13.7,increase,0.0217
2025-12-09,NG,offer_driven_revenue,13.44,increase,110750.1916
2025-12-09,NG,offer_funnel_conversion,13.32,increase,0.0016
2025-12-09,NG,offer_impression_count,15.04,increase,313908.6899
2025-12-09,NG,offer_redemption_count,14.67,increase,7353.4088
2025-12-09,NG,offer_redemption_rate,13.54,increase,0.0731
2025-12-09,NG,offer_roi,13.16,increase,3.2533
2025-12-09,NG,play_points_balance_avg,14.92,increase,498.906
2025-12-09,NG,play_points_burn_rate,15.0,increase,21.8928
2025-12-09,NG,play_points_earn_rate,14.36,increase,34.9334
2025-12-09,NG,revenue_per_user,13.29,increase,0.5685
2025-12-09,NG,sessions_per_user,14.6,increase,2.0317
2025-12-09,NG,store_visit_to_install_rate,13.87,increase,0.2664
2025-12-09,NG,subscription_conversion_rate,13.69,increase,0.0291
2025-12-09,NG,wau,14.98,increase,4058401.6046
2025-12-09,PH,avg_session_duration,15.41,increase,6.1555
2025-12-09,PH,avg_time_to_redemption,12.77,increase,23.3652
2025-12-09,PH,churn_rate,13.82,increase,0.2092
2025-12-09,PH,d30_retention,13.5,increase,0.0551
2025-12-09,PH,d7_retention,13.36,increase,0.1654
2025-12-09,PH,dau,14.69,increase,1484919.289
2025-12-09,PH,install_to_first_purchase_rate,13.7,increase,0.0171
2025-12-09,PH,loyalty_driven_purchases,14.82,increase,36642.5292
2025-12-09,PH,ltv_30d,13.13,increase,0.9641
2025-12-09,PH,offer_cost,13.34,increase,39370.8595
2025-12-09,PH,offer_ctr,13.76,increase,0.0218
2025-12-09,PH,offer_driven_revenue,13.08,increase,110475.2895
2025-12-09,PH,offer_funnel_conversion,13.23,increase,0.0016
2025-12-09,PH,offer_impression_count,14.59,increase,313501.2685
2025-12-09,PH,offer_redemption_count,14.47,increase,7351.8706
2025-12-09,PH,offer_redemption_rate,13.68,increase,0.0732
2025-12-09,PH,offer_roi,13.19,increase,3.2492
2025-12-09,PH,play_points_balance_avg,14.81,increase,497.3289
2025-12-09,PH,play_points_burn_rate,14.74,increase,21.8831
2025-12-09,PH,play_points_earn_rate,14.85,increase,34.9387
2025-12-09,PH,revenue_per_user,13.07,increase,0.5683
2025-12-09,PH,sessions_per_user,14.61,increase,2.0373
2025-12-09,PH,store_visit_to_install_rate,13.65,increase,0.266
2025-12-09,PH,subscription_conversion_rate,13.68,increase,0.0291
2025-12-09,PH,wau,15.27,increase,4059870.5766
2025-12-09,RU,avg_session_duration,15.49,increase,6.1703
2025-12-09,RU,avg_time_to_redemption,13.39,increase,23.4001
2025-12-09,RU,churn_rate,13.47,increase,0.209
2025-12-09,RU,d30_retention,13.64,increase,0.0551
2025-12-09,RU,d7_retention,13.48,increase,0.1654
2025-12-09,RU,dau,15.06,increase,1488782.1729
2025-12-09,RU,install_to_first_purchase_rate,13.69,increase,0.0171
2025-12-09,RU,loyalty_driven_purchases,15.01,increase,36669.9191
2025-12-09,RU,ltv_30d,13.61,increase,0.962
2025-12-09,RU,offer_cost,12.59,increase,39269.8306
2025-12-09,RU,offer_ctr,13.45,increase,0.0217
2025-12-09,RU,offer_driven_revenue,12.86,increase,110282.8712
2025-12-09,RU,offer_funnel_conversion,13.7,increase,0.0016
2025-12-09,RU,offer_impression_count,14.98,increase,314517.7277
2025-12-09,RU,offer_redemption_count,14.37,increase,7336.0291
2025-12-09,RU,offer_redemption_rate,13.7,increase,0.0732
2025-12-09,RU,offer_roi,13.14,increase,3.2473
2025-12-09,RU,play_points_balance_avg,14.4,increase,497.8382
2025-12-09,RU,play_points_burn_rate,14.72,increase,21.8915
2025-12-09,RU,play_points_earn_rate,14.74,increase,34.9963
2025-12-09,RU,revenue_per_user,13.4,increase,0.5694
2025-12-09,RU,sessions_per_user,14.59,increase,2.0368
2025-12-09,RU,store_visit_to_install_rate,13.88,increase,0.2664
2025-12-09,RU,subscription_conversion_rate,13.8,increase,0.0291
2025-12-09,RU,wau,14.9,increase,4055034.2243
2025-12-09,TR,avg_session_duration,15.18,increase,7.7661
2025-12-09,TR,avg_time_to_redemption,12.58,increase,16.4172
2025-12-09,TR,churn_rate,13.65,increase,0.1395
2025-12-09,TR,d30_retention,13.88,increase,0.0884
2025-12-09,TR,d7_retention,13.52,increase,0.2423
2025-12-09,TR,dau,14.59,increase,3345358.3639
2025-12-09,TR,install_to_first_purchase_rate,13.69,increase,0.032
2025-12-09,TR,loyalty_driven_purchases,14.59,increase,135668.9047
2025-12-09,TR,ltv_30d,13.17,increase,2.8001
2025-12-09,TR,offer_cost,12.71,increase,149266.1302
2025-12-09,TR,offer_ctr,13.41,increase,0.029
2025-12-09,TR,offer_driven_revenue,13.14,increase,567965.3881
2025-12-09,TR,offer_funnel_conversion,13.99,increase,0.0037
2025-12-09,TR,offer_impression_count,14.88,increase,775796.1952
2025-12-09,TR,offer_redemption_count,14.37,increase,30620.3583
2025-12-09,TR,offer_redemption_rate,13.66,increase,0.1256
2025-12-09,TR,offer_roi,13.6,increase,4.3365
2025-12-09,TR,play_points_balance_avg,14.99,increase,1245.856
2025-12-09,TR,play_points_burn_rate,14.42,increase,52.4088
2025-12-09,TR,play_points_earn_rate,14.6,increase,74.4248
2025-12-09,TR,revenue_per_user,13.55,increase,1.5763
2025-12-09,TR,sessions_per_user,14.51,increase,2.4409
2025-12-09,TR,store_visit_to_install_rate,13.76,increase,0.3338
2025-12-09,TR,subscription_conversion_rate,13.52,increase,0.0487
2025-12-09,TR,wau,14.59,increase,8893903.3978
2025-12-09,US,avg_session_duration,15.55,increase,9.1429
2025-12-09,US,avg_time_to_redemption,12.56,increase,11.9862
2025-12-09,US,churn_rate,13.6,increase,0.0929
2025-12-09,US,d30_retention,13.73,increase,0.1324
2025-12-09,US,d7_retention,13.88,increase,0.3092
2025-12-09,US,dau,13.84,increase,3619882.5934
2025-12-09,US,install_to_first_purchase_rate,13.75,increase,0.0514
2025-12-09,US,ltv_30d,13.13,increase,6.3472
2025-12-09,US,revenue_per_user,11.93,increase,3.1273
2025-12-09,US,sessions_per_user,14.51,increase,2.4531
2025-12-09,US,store_visit_to_install_rate,13.54,increase,0.3762
2025-12-09,US,subscription_conversion_rate,13.48,increase,0.0754
2025-12-09,US,wau,14.58,increase,9715138.1525
2025-12-09,VN,avg_session_duration,15.36,increase,6.1622
2025-12-09,VN,avg_time_to_redemption,13.07,increase,23.3267
2025-12-09,VN,churn_rate,13.6,increase,0.2092
2025-12-09,VN,d30_retention,13.64,increase,0.0551
2025-12-09,VN,d7_retention,13.82,increase,0.1657
2025-12-09,VN,dau,14.95,increase,1488574.7328
2025-12-09,VN,install_to_first_purchase_rate,13.59,increase,0.0171
2025-12-09,VN,loyalty_driven_purchases,14.68,increase,36554.2119
2025-12-09,VN,ltv_30d,13.36,increase,0.962
2025-12-09,VN,offer_cost,12.99,increase,39325.7707
2025-12-09,VN,offer_ctr,13.58,increase,0.0218
2025-12-09,VN,offer_driven_revenue,13.1,increase,110642.051
2025-12-09,VN,offer_funnel_conversion,13.62,increase,0.0016
2025-12-09,VN,offer_impression_count,14.49,increase,314013.0393
2025-12-09,VN,offer_redemption_count,14.68,increase,7358.8694
2025-12-09,VN,offer_redemption_rate,13.54,increase,0.0732
2025-12-09,VN,offer_roi,13.28,increase,3.2564
2025-12-09,VN,play_points_balance_avg,14.84,increase,499.1062
2025-12-09,VN,play_points_burn_rate,14.89,increase,21.871
2025-12-09,VN,play_points_earn_rate,15.08,increase,35.0651
2025-12-09,VN,revenue_per_user,13.04,increase,0.5681
2025-12-09,VN,sessions_per_user,14.59,increase,2.0342
2025-12-09,VN,store_visit_to_install_rate,13.82,increase,0.2658
2025-12-09,VN,subscription_conversion_rate,13.47,increase,0.0291
2025-12-09,VN,wau,15.03,increase,4057171.1502
2025-12-10,BR,avg_session_duration,13.89,increase,7.7845
2025-12-10,BR,avg_time_to_redemption,10.89,increase,16.4615
2025-12-10,BR,churn_rate,12.73,increase,0.1405
2025-12-10,BR,d30_retention,12.67,increase,0.0888
2025-12-10,BR,d7_retention,12.61,increase,0.2439
2025-12-10,BR,dau,14.05,increase,3375410.6174
2025-12-10,BR,install_to_first_purchase_rate,12.78,increase,0.0321
2025-12-10,BR,loyalty_driven_purchases,14.11,increase,136616.2443
2025-12-10,BR,ltv_30d,12.21,increase,2.8162
2025-12-10,BR,offer_cost,12.58,increase,150465.394
2025-12-10,BR,offer_ctr,12.54,increase,0.0292
2025-12-10,BR,offer_driven_revenue,12.39,increase,571983.2904
2025-12-10,BR,offer_funnel_conversion,12.54,increase,0.0037
2025-12-10,BR,offer_impression_count,13.95,increase,781944.8147
2025-12-10,BR,offer_redemption_count,14.12,increase,30816.7284
2025-12-10,BR,offer_redemption_rate,12.79,increase,0.1265
2025-12-10,BR,offer_roi,12.41,increase,4.3629
2025-12-10,BR,play_points_balance_avg,14.13,increase,1255.5184
2025-12-10,BR,play_points_burn_rate,13.62,increase,52.7755
2025-12-10,BR,play_points_earn_rate,13.81,increase,74.8837
2025-12-10,BR,revenue_per_user,12.01,increase,1.5845
2025-12-10,BR,sessions_per_user,13.28,increase,2.4592
2025-12-10,BR,store_visit_to_install_rate,12.86,increase,0.3363
2025-12-10,BR,subscription_conversion_rate,12.86,increase,0.0491
2025-12-10,BR,wau,13.46,increase,8944087.7379
2025-12-10,DE,avg_session_duration,14.51,increase,9.2231
2025-12-10,DE,avg_time_to_redemption,11.53,increase,12.0298
2025-12-10,DE,churn_rate,12.99,increase,0.0937
2025-12-10,DE,d30_retention,12.96,increase,0.1333
2025-12-10,DE,d7_retention,12.75,increase,0.3107
2025-12-10,DE,dau,13.36,increase,3664115.2615
2025-12-10,DE,install_to_first_purchase_rate,13.09,increase,0.0518
2025-12-10,DE,loyalty_driven_purchases,13.69,increase,296310.1335
2025-12-10,DE,ltv_30d,11.92,increase,6.3939
2025-12-10,DE,offer_cost,12.16,increase,381091.2996
2025-12-10,DE,offer_ctr,13.14,increase,0.0334
2025-12-10,DE,offer_driven_revenue,12.05,increase,1953004.0336
2025-12-10,DE,offer_funnel_conversion,12.49,increase,0.0063
2025-12-10,DE,offer_impression_count,13.8,increase,1389447.6386
2025-12-10,DE,offer_redemption_count,13.66,increase,69105.1586
2025-12-10,DE,offer_redemption_rate,12.56,increase,0.1897
2025-12-10,DE,offer_roi,12.5,increase,5.9028
2025-12-10,DE,play_points_balance_avg,13.86,increase,2344.0064
2025-12-10,DE,play_points_burn_rate,13.97,increase,105.723
2025-12-10,DE,play_points_earn_rate,13.92,increase,127.9567
2025-12-10,DE,revenue_per_user,12.46,increase,3.1667
2025-12-10,DE,sessions_per_user,13.05,increase,2.4683
2025-12-10,DE,store_visit_to_install_rate,12.67,increase,0.379
2025-12-10,DE,subscription_conversion_rate,12.61,increase,0.076
2025-12-10,DE,wau,13.73,increase,9751532.0751
2025-12-10,EG,avg_session_duration,14.56,increase,6.2024
2025-12-10,EG,avg_time_to_redemption,12.09,increase,23.5012
2025-12-10,EG,churn_rate,13.22,increase,0.2112
2025-12-10,EG,d30_retention,12.34,increase,0.0553
2025-12-10,EG,d7_retention,13.11,increase,0.1665
2025-12-10,EG,dau,14.27,increase,1500848.3346
2025-12-10,EG,install_to_first_purchase_rate,12.79,increase,0.0172
2025-12-10,EG,loyalty_driven_purchases,13.65,increase,36804.0053
2025-12-10,EG,ltv_30d,12.25,increase,0.9688
2025-12-10,EG,offer_cost,11.98,increase,39621.5444
2025-12-10,EG,offer_ctr,12.44,increase,0.0219
2025-12-10,EG,offer_driven_revenue,12.05,increase,111143.2109
2025-12-10,EG,offer_funnel_conversion,12.75,increase,0.0016
2025-12-10,EG,offer_impression_count,14.4,increase,317383.2718
2025-12-10,EG,offer_redemption_count,13.46,increase,7420.0034
2025-12-10,EG,offer_redemption_rate,12.98,increase,0.0738
2025-12-10,EG,offer_roi,12.38,increase,3.272
2025-12-10,EG,play_points_balance_avg,13.69,increase,502.5295
2025-12-10,EG,play_points_burn_rate,13.87,increase,22.0174
2025-12-10,EG,play_points_earn_rate,13.46,increase,35.199
2025-12-10,EG,revenue_per_user,12.24,increase,0.5727
2025-12-10,EG,sessions_per_user,13.34,increase,2.0429
2025-12-10,EG,store_visit_to_install_rate,13.04,increase,0.2679
2025-12-10,EG,subscription_conversion_rate,12.53,increase,0.0292
2025-12-10,EG,wau,14.13,increase,4090352.2234
2025-12-10,GB,avg_session_duration,13.7,increase,9.215
2025-12-10,GB,avg_time_to_redemption,12.4,increase,12.0982
2025-12-10,GB,churn_rate,12.65,increase,0.0935
2025-12-10,GB,d30_retention,12.8,increase,0.1332
2025-12-10,GB,d7_retention,12.62,increase,0.3107
2025-12-10,GB,dau,13.72,increase,3655639.6976
2025-12-10,GB,install_to_first_purchase_rate,13.11,increase,0.0517
2025-12-10,GB,loyalty_driven_purchases,14.12,increase,297035.0343
2025-12-10,GB,ltv_30d,12.28,increase,6.4
2025-12-10,GB,offer_cost,12.1,increase,381156.2008
2025-12-10,GB,offer_ctr,12.74,increase,0.0334
2025-12-10,GB,offer_driven_revenue,12.02,increase,1953885.0747
2025-12-10,GB,offer_funnel_conversion,12.75,increase,0.0063
2025-12-10,GB,offer_impression_count,13.66,increase,1391204.3105
2025-12-10,GB,offer_redemption_count,13.58,increase,69149.8796
2025-12-10,GB,offer_redemption_rate,12.6,increase,0.1895
2025-12-10,GB,offer_roi,12.49,increase,5.8971
2025-12-10,GB,play_points_balance_avg,13.28,increase,2340.4298
2025-12-10,GB,play_points_burn_rate,13.45,increase,105.6389
2025-12-10,GB,play_points_earn_rate,13.7,increase,127.7887
2025-12-10,GB,revenue_per_user,12.29,increase,3.1641
2025-12-10,GB,sessions_per_user,14.12,increase,2.4735
2025-12-10,GB,store_visit_to_install_rate,12.51,increase,0.3786
2025-12-10,GB,subscription_conversion_rate,12.83,increase,0.0761
2025-12-10,GB,wau,13.2,increase,9753806.6233
2025-12-10,ID,avg_session_duration,13.58,increase,7.7823
2025-12-10,ID,avg_time_to_redemption,11.89,increase,16.4967
2025-12-10,ID,churn_rate,12.77,increase,0.1403
2025-12-10,ID,d30_retention,13.03,increase,0.0888
2025-12-10,ID,d7_retention,12.83,increase,0.2445
2025-12-10,ID,dau,13.75,increase,3370254.738
2025-12-10,ID,install_to_first_purchase_rate,12.82,increase,0.0322
2025-12-10,ID,loyalty_driven_purchases,13.63,increase,136523.7594
2025-12-10,ID,ltv_30d,12.11,increase,2.8106
2025-12-10,ID,offer_cost,12.08,increase,150334.1194
2025-12-10,ID,offer_ctr,12.71,increase,0.0291
2025-12-10,ID,offer_driven_revenue,12.53,increase,572864.2562
2025-12-10,ID,offer_funnel_conversion,12.8,increase,0.0037
2025-12-10,ID,offer_impression_count,13.31,increase,779792.9826
2025-12-10,ID,offer_redemption_count,14.03,increase,30799.6816
2025-12-10,ID,offer_redemption_rate,12.68,increase,0.1265
2025-12-10,ID,offer_roi,12.51,increase,4.3639
2025-12-10,ID,play_points_balance_avg,13.61,increase,1253.807
2025-12-10,ID,play_points_burn_rate,13.9,increase,52.8921
2025-12-10,ID,play_points_earn_rate,13.75,increase,74.7414
2025-12-10,ID,revenue_per_user,12.28,increase,1.5836
2025-12-10,ID,sessions_per_user,13.53,increase,2.4604
2025-12-10,ID,store_visit_to_install_rate,12.61,increase,0.336
2025-12-10,ID,subscription_conversion_rate,12.91,increase,0.0491
2025-12-10,ID,wau,14.0,increase,8962392.8509
2025-12-10,IN,avg_session_duration,14.26,increase,7.8032
2025-12-10,IN,avg_time_to_redemption,11.1,increase,16.4458
2025-12-10,IN,churn_rate,12.78,increase,0.1405
2025-12-10,IN,d30_retention,12.98,increase,0.0888
2025-12-10,IN,d7_retention,12.74,increase,0.2443
2025-12-10,IN,dau,13.77,increase,3372430.5849
2025-12-10,IN,install_to_first_purchase_rate,12.93,increase,0.0322
2025-12-10,IN,loyalty_driven_purchases,13.65,increase,136623.4114
2025-12-10,IN,ltv_30d,12.48,increase,2.8152
2025-12-10,IN,offer_cost,12.35,increase,150413.9645
2025-12-10,IN,offer_ctr,12.78,increase,0.0292
2025-12-10,IN,offer_driven_revenue,12.09,increase,570162.1798
2025-12-10,IN,offer_funnel_conversion,12.69,increase,0.0037
2025-12-10,IN,offer_impression_count,13.77,increase,779840.2887
2025-12-10,IN,offer_redemption_count,13.64,increase,30788.1467
2025-12-10,IN,offer_redemption_rate,12.7,increase,0.1264
2025-12-10,IN,offer_roi,12.44,increase,4.3636
2025-12-10,IN,play_points_balance_avg,13.64,increase,1254.2253
2025-12-10,IN,play_points_burn_rate,13.7,increase,52.7286
2025-12-10,IN,play_points_earn_rate,13.67,increase,75.0009
2025-12-10,IN,revenue_per_user,12.01,increase,1.5827
2025-12-10,IN,sessions_per_user,13.6,increase,2.4594
2025-12-10,IN,store_visit_to_install_rate,12.64,increase,0.336
2025-12-10,IN,subscription_conversion_rate,12.83,increase,0.0491
2025-12-10,IN,wau,13.89,increase,8978477.8173
2025-12-10,JP,avg_session_duration,14.05,increase,9.2065
2025-12-10,JP,avg_time_to_redemption,11.06,increase,12.021
2025-12-10,JP,churn_rate,12.66,increase,0.0935
2025-12-10,JP,d30_retention,12.86,increase,0.1332
2025-12-10,JP,d7_retention,12.86,increase,0.3104
2025-12-10,JP,dau,13.76,increase,3663371.4277
2025-12-10,JP,install_to_first_purchase_rate,12.88,increase,0.0517
2025-12-10,JP,loyalty_driven_purchases,13.49,increase,296238.2304
2025-12-10,JP,ltv_30d,12.66,increase,6.3859
2025-12-10,JP,offer_cost,12.06,increase,380472.0353
2025-12-10,JP,offer_ctr,13.18,increase,0.0335
2025-12-10,JP,offer_driven_revenue,12.56,increase,1958185.7992
2025-12-10,JP,offer_funnel_conversion,13.19,increase,0.0063
2025-12-10,JP,offer_impression_count,13.76,increase,1390259.4157
2025-12-10,JP,offer_redemption_count,13.98,increase,69100.0237
2025-12-10,JP,offer_redemption_rate,13.01,increase,0.1897
2025-12-10,JP,offer_roi,12.32,increase,5.9034
2025-12-10,JP,play_points_balance_avg,13.31,increase,2342.0336
2025-12-10,JP,play_points_burn_rate,13.92,increase,105.9402
2025-12-10,JP,play_points_earn_rate,13.63,increase,127.9185
2025-12-10,JP,revenue_per_user,11.78,increase,3.1586
2025-12-10,JP,sessions_per_user,13.8,increase,2.4697
2025-12-10,JP,store_visit_to_install_rate,12.36,increase,0.3787
2025-12-10,JP,subscription_conversion_rate,12.53,increase,0.0759
2025-12-10,JP,wau,13.85,increase,9777096.5615
2025-12-10,KR,avg_session_duration,14.47,increase,9.2229
2025-12-10,KR,avg_time_to_redemption,12.14,increase,12.0764
2025-12-10,KR,churn_rate,12.75,increase,0.0937
2025-12-10,KR,d30_retention,12.74,increase,0.1332
2025-12-10,KR,d7_retention,12.53,increase,0.3112
2025-12-10,KR,dau,14.06,increase,3668129.6988
2025-12-10,KR,install_to_first_purchase_rate,12.69,increase,0.0517
2025-12-10,KR,loyalty_driven_purchases,13.42,increase,295995.5138
2025-12-10,KR,ltv_30d,12.36,increase,6.3869
2025-12-10,KR,offer_cost,12.0,increase,380511.1665
2025-12-10,KR,offer_ctr,12.65,increase,0.0333
2025-12-10,KR,offer_driven_revenue,12.04,increase,1950141.0085
2025-12-10,KR,offer_funnel_conversion,12.91,increase,0.0063
2025-12-10,KR,offer_impression_count,13.44,increase,1387018.8825
2025-12-10,KR,offer_redemption_count,13.38,increase,69034.0801
2025-12-10,KR,offer_redemption_rate,12.87,increase,0.1896
2025-12-10,KR,offer_roi,12.43,increase,5.9052
2025-12-10,KR,play_points_balance_avg,13.87,increase,2344.2732
2025-12-10,KR,play_points_burn_rate,13.57,increase,105.6041
2025-12-10,KR,play_points_earn_rate,13.96,increase,127.7504
2025-12-10,KR,revenue_per_user,12.46,increase,3.1748
2025-12-10,KR,sessions_per_user,13.75,increase,2.4662
2025-12-10,KR,store_visit_to_install_rate,12.8,increase,0.3794
2025-12-10,KR,subscription_conversion_rate,12.45,increase,0.076
2025-12-10,KR,wau,13.42,increase,9757045.3432
2025-12-10,MX,avg_session_duration,14.24,increase,7.8009
2025-12-10,MX,avg_time_to_redemption,11.29,increase,16.4755
2025-12-10,MX,churn_rate,13.07,increase,0.1405
2025-12-10,MX,d30_retention,12.75,increase,0.0887
2025-12-10,MX,d7_retention,13.05,increase,0.2443
2025-12-10,MX,dau,13.46,increase,3367376.629
2025-12-10,MX,install_to_first_purchase_rate,12.66,increase,0.0321
2025-12-10,MX,loyalty_driven_purchases,13.86,increase,136548.134
2025-12-10,MX,ltv_30d,12.4,increase,2.8144
2025-12-10,MX,offer_cost,12.12,increase,150372.2032
2025-12-10,MX,offer_ctr,12.66,increase,0.0292
2025-12-10,MX,offer_driven_revenue,12.53,increase,573096.8834
2025-12-10,MX,offer_funnel_conversion,12.92,increase,0.0037
2025-12-10,MX,offer_impression_count,14.08,increase,780939.3333
2025-12-10,MX,offer_redemption_count,13.64,increase,30755.7194
2025-12-10,MX,offer_redemption_rate,12.53,increase,0.1263
2025-12-10,MX,offer_roi,12.57,increase,4.3656
2025-12-10,MX,play_points_balance_avg,14.08,increase,1257.0627
2025-12-10,MX,play_points_burn_rate,14.21,increase,53.0062
2025-12-10,MX,play_points_earn_rate,13.48,increase,74.834
2025-12-10,MX,revenue_per_user,12.07,increase,1.5823
2025-12-10,MX,sessions_per_user,13.91,increase,2.4619
2025-12-10,MX,store_visit_to_install_rate,12.9,increase,0.3361
2025-12-10,MX,subscription_conversion_rate,13.03,increase,0.0492
2025-12-10,MX,wau,13.72,increase,8968167.9731
2025-12-10,NG,avg_session_duration,14.38,increase,6.2162
2025-12-10,NG,avg_time_to_redemption,11.48,increase,23.48
2025-12-10,NG,churn_rate,12.71,increase,0.2104
2025-12-10,NG,d30_retention,13.15,increase,0.0556
2025-12-10,NG,d7_retention,12.53,increase,0.1665
2025-12-10,NG,dau,13.98,increase,1497543.9468
2025-12-10,NG,install_to_first_purchase_rate,12.92,increase,0.0172
2025-12-10,NG,loyalty_driven_purchases,13.96,increase,36946.2049
2025-12-10,NG,ltv_30d,12.59,increase,0.9697
2025-12-10,NG,offer_cost,12.08,increase,39501.2742
2025-12-10,NG,offer_ctr,12.89,increase,0.0219
2025-12-10,NG,offer_driven_revenue,12.48,increase,111345.1632
2025-12-10,NG,offer_funnel_conversion,12.54,increase,0.0016
2025-12-10,NG,offer_impression_count,13.97,increase,315902.1011
2025-12-10,NG,offer_redemption_count,13.71,increase,7409.1736
2025-12-10,NG,offer_redemption_rate,12.69,increase,0.0737
2025-12-10,NG,offer_roi,12.27,increase,3.2735
2025-12-10,NG,play_points_balance_avg,13.84,increase,502.3104
2025-12-10,NG,play_points_burn_rate,13.79,increase,22.0403
2025-12-10,NG,play_points_earn_rate,13.37,increase,35.1779
2025-12-10,NG,revenue_per_user,12.43,increase,0.5717
2025-12-10,NG,sessions_per_user,13.91,increase,2.0489
2025-12-10,NG,store_visit_to_install_rate,12.82,increase,0.268
2025-12-10,NG,subscription_conversion_rate,12.65,increase,0.0293
2025-12-10,NG,wau,14.06,increase,4089371.2321
2025-12-10,PH,avg_session_duration,14.46,increase,6.2026
2025-12-10,PH,avg_time_to_redemption,12.02,increase,23.523
2025-12-10,PH,churn_rate,12.94,increase,0.2105
2025-12-10,PH,d30_retention,12.56,increase,0.0555
2025-12-10,PH,d7_retention,12.5,increase,0.1665
2025-12-10,PH,dau,13.85,increase,1497288.9371
2025-12-10,PH,install_to_first_purchase_rate,12.87,increase,0.0173
2025-12-10,PH,loyalty_driven_purchases,13.74,increase,36886.6496
2025-12-10,PH,ltv_30d,12.3,increase,0.9701
2025-12-10,PH,offer_cost,12.47,increase,39609.8415
2025-12-10,PH,offer_ctr,12.89,increase,0.0219
2025-12-10,PH,offer_driven_revenue,12.29,increase,111248.3029
2025-12-10,PH,offer_funnel_conversion,12.51,increase,0.0016
2025-12-10,PH,offer_impression_count,13.56,increase,315788.2808
2025-12-10,PH,offer_redemption_count,13.55,increase,7403.363
2025-12-10,PH,offer_redemption_rate,12.77,increase,0.0737
2025-12-10,PH,offer_roi,12.48,increase,3.2716
2025-12-10,PH,play_points_balance_avg,14.01,increase,501.3582
2025-12-10,PH,play_points_burn_rate,13.94,increase,22.0301
2025-12-10,PH,play_points_earn_rate,14.25,increase,35.2427
2025-12-10,PH,revenue_per_user,12.39,increase,0.5724
2025-12-10,PH,sessions_per_user,13.55,increase,2.0489
2025-12-10,PH,store_visit_to_install_rate,12.94,increase,0.2678
2025-12-10,PH,subscription_conversion_rate,12.98,increase,0.0293
2025-12-10,PH,wau,14.36,increase,4091170.6962
2025-12-10,RU,avg_session_duration,14.44,increase,6.2149
2025-12-10,RU,avg_time_to_redemption,12.63,increase,23.5955
2025-12-10,RU,churn_rate,12.61,increase,0.2103
2025-12-10,RU,d30_retention,12.83,increase,0.0555
2025-12-10,RU,d7_retention,12.78,increase,0.1665
2025-12-10,RU,dau,13.97,increase,1499530.7378
2025-12-10,RU,install_to_first_purchase_rate,12.91,increase,0.0172
2025-12-10,RU,loyalty_driven_purchases,13.89,increase,36904.148
2025-12-10,RU,ltv_30d,12.96,increase,0.9688
2025-12-10,RU,offer_cost,11.97,increase,39564.5969
2025-12-10,RU,offer_ctr,12.46,increase,0.0219
2025-12-10,RU,offer_driven_revenue,12.04,increase,110961.2648
2025-12-10,RU,offer_funnel_conversion,12.88,increase,0.0016
2025-12-10,RU,offer_impression_count,13.93,increase,316590.0118
2025-12-10,RU,offer_redemption_count,13.68,increase,7398.3228
2025-12-10,RU,offer_redemption_rate,12.86,increase,0.0737
2025-12-10,RU,offer_roi,12.5,increase,3.2711
2025-12-10,RU,play_points_balance_avg,13.78,increase,501.7962
2025-12-10,RU,play_points_burn_rate,13.88,increase,22.0827
2025-12-10,RU,play_points_earn_rate,13.89,increase,35.2323
2025-12-10,RU,revenue_per_user,12.4,increase,0.5729
2025-12-10,RU,sessions_per_user,13.78,increase,2.0518
2025-12-10,RU,store_visit_to_install_rate,12.86,increase,0.268
2025-12-10,RU,subscription_conversion_rate,12.59,increase,0.0292
2025-12-10,RU,wau,13.97,increase,4084870.3778
2025-12-10,TR,avg_session_duration,14.15,increase,7.8222
2025-12-10,TR,avg_time_to_redemption,11.65,increase,16.5003
2025-12-10,TR,churn_rate,12.83,increase,0.1404
2025-12-10,TR,d30_retention,12.84,increase,0.0889
2025-12-10,TR,d7_retention,12.69,increase,0.2437
2025-12-10,TR,dau,13.65,increase,3368188.9528
2025-12-10,TR,install_to_first_purchase_rate,12.88,increase,0.0322
2025-12-10,TR,loyalty_driven_purchases,13.6,increase,136590.7947
2025-12-10,TR,ltv_30d,12.47,increase,2.8206
2025-12-10,TR,offer_cost,11.96,increase,150176.2224
2025-12-10,TR,offer_ctr,12.48,increase,0.0292
2025-12-10,TR,offer_driven_revenue,12.16,increase,571339.5273
